timestamp,temp_c,dewpoint_temp_c,wind_speed,mean_sea_level_pressure,relative_humidity,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover,temp_c_station
2019-07-27T08:00:00Z,11.21,7.77,1.54,102322.84,0.79,4.32,311.42,0.95,A
2019-07-27T09:00:00Z,10.82,7.5,1.79,102341.95,0.8,0,302.05,0.36,B
2019-07-27T10:00:00Z,8.96,6.69,1.88,102402.95,0.86,0,287.12,0.7,A
2019-07-27T11:00:00Z,9.19,6.65,2.1,102414.78,0.84,0,291.94,0.47,B
2019-07-27T12:00:00Z,8.38,5.98,1.93,102450.79,0.85,0,282.59,0.43,A
2019-07-27T13:00:00Z,7.89,6.02,1.92,102434.34,0.88,0,290.44,0.42,A
2019-07-27T14:00:00Z,7.23,5.75,1.63,102447.68,0.9,0,285.37,0.32,C
2019-07-27T15:00:00Z,6.73,5.44,1.51,102432.81,0.91,0,272.9,0.36,A
2019-07-27T16:00:00Z,6.54,5.27,1.49,102431.44,0.92,0,263.71,0.33,B
2019-07-27T17:00:00Z,6.25,5.07,1.49,102421.82,0.92,0,276.8,0.23,C
2019-07-27T18:00:00Z,5.25,4.25,1.58,102400.53,0.93,0,266.61,0.21,A
2019-07-27T19:00:00Z,5.26,4.32,1.5,102397.63,0.94,0,265.86,0.23,C
2019-07-27T20:00:00Z,5.08,4.2,1.69,102431.21,0.94,0,276.42,0.21,B
2019-07-27T21:00:00Z,5.13,4.23,1.78,102496.46,0.94,0,274.78,0.28,A
2019-07-27T22:00:00Z,6.04,5.11,1.84,102520.14,0.94,11.83,274.14,0.66,C
2019-07-27T23:00:00Z,7.77,6.19,1.79,102549.25,0.9,101.49,279.4,0.68,B
2019-07-28T00:00:00Z,10.28,6.48,1.4,102564.33,0.77,217.37,288.14,0.74,B
2019-07-28T01:00:00Z,10.73,6.37,1.43,102532.35,0.74,312.76,296.89,0.79,A
2019-07-28T02:00:00Z,11.89,6.25,1.43,102448.37,0.68,318.45,305.51,0.88,A
2019-07-28T03:00:00Z,12.46,6.03,1.41,102319.8,0.65,380.8,303.44,0.94,A
2019-07-28T04:00:00Z,12.64,6.25,1.9,102225.43,0.65,344.66,306.92,0.97,A
2019-07-28T05:00:00Z,12.61,6.55,1.86,102203.65,0.67,271.08,312.77,0.98,C
2019-07-28T06:00:00Z,11.58,6.4,1.4,102183.96,0.71,150.91,330.51,0.97,B
2019-07-28T07:00:00Z,11.39,6.69,1.12,102171.92,0.73,60.1,324.03,0.99,A
2019-07-28T08:00:00Z,10.62,6.38,1.42,102202.57,0.75,3.68,317.11,0.98,A
2019-07-28T09:00:00Z,10.57,6.42,2.09,102222.68,0.76,0,316.33,0.87,B
2019-07-28T10:00:00Z,9.75,6.48,1.92,102266.23,0.8,0,299.61,0.81,C
2019-07-28T11:00:00Z,9.16,6.53,1.92,102237.52,0.84,0,276.07,0.64,C
2019-07-28T12:00:00Z,8.99,6.56,1.77,102260.79,0.85,0,293.04,0.86,B
2019-07-28T13:00:00Z,8.71,6.35,1.94,102241.5,0.85,0,289.6,1,A
2019-07-28T14:00:00Z,9,6.24,1.85,102238.3,0.83,0,321.56,1,A
2019-07-28T15:00:00Z,8.82,6.3,1.94,102166.19,0.84,0,319.75,1,C
2019-07-28T16:00:00Z,8.85,6.32,2.08,102167.38,0.84,0,326.11,1,C
2019-07-28T17:00:00Z,8.85,6.43,2,102107.49,0.85,0,324.98,0.99,A
2019-07-28T18:00:00Z,8.5,6.48,1.85,102089.08,0.87,0,319.75,1,C
2019-07-28T19:00:00Z,8.48,6.61,1.87,102067.1,0.88,0,323.63,0.99,A
2019-07-28T20:00:00Z,8.27,6.76,2.08,102123.93,0.9,0,314.3,0.97,C
2019-07-28T21:00:00Z,8.08,6.84,1.96,102129.61,0.92,0,307.02,0.88,B
2019-07-28T22:00:00Z,8.17,7.09,2.2,102202.33,0.93,7.81,304.07,0.75,B
2019-07-28T23:00:00Z,9.22,7.64,2.4,102232.64,0.9,85.78,303.02,0.67,C
2019-07-29T00:00:00Z,11.35,7.91,2.25,102269.49,0.79,211.78,304.4,0.62,C
2019-07-29T01:00:00Z,11.44,7.82,2.53,102239.32,0.78,285.96,294.85,0.36,A
2019-07-29T02:00:00Z,12.43,7.88,2.9,102173.98,0.74,441.08,294.3,0.31,C
2019-07-29T03:00:00Z,12.85,7.67,3.11,102106.84,0.71,433.04,299.88,0.42,A
2019-07-29T04:00:00Z,12.9,7.72,3.34,102064.94,0.71,361.28,302.33,0.47,B
2019-07-29T05:00:00Z,12.68,8.13,3.52,102099.5,0.74,274.01,307.65,0.5,A
2019-07-29T06:00:00Z,11.54,8.25,3.55,102153,0.8,193.99,318.14,0.56,C
2019-07-29T07:00:00Z,11.37,8.5,3.45,102192.38,0.83,66.22,310.6,0.57,B
2019-07-29T08:00:00Z,10.49,8.83,3.13,102276.73,0.89,4.92,315.52,0.78,A
2019-07-29T09:00:00Z,10.47,9.07,2.9,102351.52,0.91,0,317.87,0.79,B
2019-07-29T10:00:00Z,9.82,8.56,2.65,102421.01,0.92,0,333.24,0.71,C
2019-07-29T11:00:00Z,9.54,8.13,2.62,102478.75,0.91,0,324.46,0.45,C
2019-07-29T12:00:00Z,8.99,7.43,2.69,102520.28,0.9,0,319.91,0.48,B
2019-07-29T13:00:00Z,9.22,7.13,2.72,102539.4,0.87,0,302.09,0.47,A
2019-07-29T14:00:00Z,9.11,6.74,2.86,102562.18,0.85,0,305.75,0.49,B
2019-07-29T15:00:00Z,9,6.06,2.88,102559.79,0.82,0,316.94,0.59,C
2019-07-29T16:00:00Z,8.8,5.94,2.82,102604.25,0.82,0,304.7,0.69,C
2019-07-29T17:00:00Z,8.53,5.64,2.88,102591.21,0.82,0,307.98,0.75,C
2019-07-29T18:00:00Z,8.14,5.34,2.49,102615.29,0.83,0,307.48,0.77,C
2019-07-29T19:00:00Z,8.01,5.4,1.93,102612.85,0.84,0,302.75,0.61,C
2019-07-29T20:00:00Z,7.97,5.36,1.86,102671.01,0.84,0,301.66,0.63,A
2019-07-29T21:00:00Z,8.23,5.5,1.92,102721.93,0.83,0,297.86,0.52,A
2019-07-29T22:00:00Z,8.2,5.81,1.07,102797.04,0.85,10.84,299.84,0.63,A
2019-07-29T23:00:00Z,8.95,5.92,1.04,102856.05,0.81,107.66,281.81,0.55,C
2019-07-30T00:00:00Z,9.9,5.67,1.73,102895.19,0.75,265.59,264.75,0.38,B
2019-07-30T01:00:00Z,10.07,5.43,2.9,102936.36,0.73,406.57,273.18,0.48,B
2019-07-30T02:00:00Z,10.65,5.05,3.35,102914.22,0.68,452.31,309.81,0.62,A
2019-07-30T03:00:00Z,10.91,4.76,3.53,102855.79,0.66,431.83,287.24,0.78,B
2019-07-30T04:00:00Z,10.91,4.61,3.46,102832.03,0.65,381.74,305.42,0.76,B
2019-07-30T05:00:00Z,10.78,4.53,3.55,102831.43,0.65,337,296.21,0.77,B
2019-07-30T06:00:00Z,9.88,4.26,3.52,102858.03,0.68,194.2,310.99,0.71,B
2019-07-30T07:00:00Z,9.9,4.2,3.22,102899.58,0.68,98.57,295.32,0.61,A
2019-07-30T08:00:00Z,9.04,4.33,3.2,102957.19,0.72,7.14,288.27,0.62,B
2019-07-30T09:00:00Z,8.82,4.51,3.16,103013.15,0.74,0,284.5,0.65,C
2019-07-30T10:00:00Z,7.65,4.71,2.5,103055.97,0.82,0,286.98,0.68,B
2019-07-30T11:00:00Z,6.98,4.69,2.33,103081.17,0.85,0,281.66,0.72,B
2019-07-30T12:00:00Z,6.03,4.23,2.32,103104.46,0.88,0,284.79,0.72,A
2019-07-30T13:00:00Z,6.07,4.32,2.22,103104.75,0.88,0,291.26,0.62,C
2019-07-30T14:00:00Z,5.25,3.85,2.23,103096.07,0.91,0,275.18,0.72,B
2019-07-30T15:00:00Z,4.33,3.35,2.15,103072.68,0.93,0,267.73,0.69,B
2019-07-30T16:00:00Z,4.35,3.47,2.21,103063.66,0.94,0,265.32,0.73,C
2019-07-30T17:00:00Z,4.52,3.69,2.12,103067.45,0.94,0,262.08,0.62,B
2019-07-30T18:00:00Z,4.52,3.74,1.75,103070.96,0.95,0,256.39,0.57,C
2019-07-30T19:00:00Z,4.45,3.8,1.48,103091.24,0.96,0,265.18,0.6,A
2019-07-30T20:00:00Z,4.33,3.84,1.25,103137.88,0.97,0,284.54,0.51,A
2019-07-30T21:00:00Z,4.33,4.03,0.98,103190.32,0.98,0,260.95,0.47,A
2019-07-30T22:00:00Z,4.1,4.02,2.17,103251.27,0.99,14.14,284.21,1,A
2019-07-30T23:00:00Z,5.78,5.56,1.73,100915.13,0.99,103.72,301.3,1,B
2019-07-31T00:00:00Z,8.23,6.63,1.21,100916.44,0.9,224.19,316.14,1,B
2019-07-31T01:00:00Z,8.9,6.86,0.84,96728.25,0.87,331.94,298.79,0.42,C
2019-07-31T02:00:00Z,10.24,6.13,0.68,103210.79,0.76,440.69,275.61,0.2,A
2019-07-31T03:00:00Z,11.09,5.82,1.02,103122.35,0.7,520.57,284.96,0.25,A
2019-07-31T04:00:00Z,11.16,5.65,1.32,103091.07,0.69,432.14,274.51,0.32,A
2019-07-31T05:00:00Z,11.36,5.67,1.64,103073.08,0.68,390.01,270.48,0.38,C
2019-07-31T06:00:00Z,10.37,5.78,2.05,103080.81,0.73,235.86,270.61,0.47,A
2019-07-31T07:00:00Z,10.34,5.79,2.03,103119.34,0.73,114.04,292.03,0.36,A
2019-07-31T08:00:00Z,9.07,6.07,1.73,103169.42,0.81,7.39,275.99,0.33,C
2019-07-31T09:00:00Z,8.48,6.21,1.87,103193.87,0.86,0,300.2,0.28,B
2019-07-31T10:00:00Z,8.07,6.44,1.27,103251.39,0.89,0,282.55,0.43,B
2019-07-31T11:00:00Z,8.58,6.9,0.9,103252.25,0.89,0,284.7,0.32,A
2019-07-31T12:00:00Z,8.44,6.77,0.89,103259.39,0.89,0,286.97,0.34,B
2019-07-31T13:00:00Z,7.82,6.2,1.08,103234.79,0.89,0,290.98,0.34,A
2019-07-31T14:00:00Z,6.93,5.81,1.13,103209.57,0.93,0,295.95,0.31,B
2019-07-31T15:00:00Z,6.33,5.41,1.47,103147.78,0.94,0,282.86,0.41,A
2019-07-31T16:00:00Z,6.21,5.27,1.55,103146.71,0.94,0,275.26,0.47,C
2019-07-31T17:00:00Z,6.57,5.56,1.69,103117.6,0.93,0,298.99,0.43,A
2019-07-31T18:00:00Z,7,5.77,1.83,103113.6,0.92,0,304.93,0.46,A
2019-07-31T19:00:00Z,7.54,6.02,1.99,103113.34,0.9,0,284.72,0.43,A
2019-07-31T20:00:00Z,7.88,6.13,2.09,103140.12,0.89,0,297.64,0.46,C
2019-07-31T21:00:00Z,7.71,6.03,2.14,103208.96,0.89,0,291.26,0.37,A
2019-07-31T22:00:00Z,7.48,5.8,2.3,102030.42,0.89,9.86,300.83,0.98,C
2019-07-31T23:00:00Z,8.41,6.36,2.56,100916.39,0.87,94.11,302.43,0.99,A
2019-08-01T00:00:00Z,9.75,7.1,2.69,96753.42,0.84,170.51,315.12,0.96,B
2019-08-01T01:00:00Z,9.88,7.54,3.11,96757.31,0.85,305.93,297.58,0.71,C
2019-08-01T02:00:00Z,10.87,7.7,3.26,100900.81,0.81,346.81,315.37,0.68,C
2019-08-01T03:00:00Z,11.8,7.24,3.09,103187.51,0.74,396.81,318.67,0.79,C
2019-08-01T04:00:00Z,11.8,7.3,3.1,103156.1,0.74,262,334.82,0.91,A
2019-08-01T05:00:00Z,11.87,7.79,2.64,103160.73,0.76,220.84,324.95,0.88,A
2019-08-01T06:00:00Z,11.09,7.9,1.97,103150.63,0.81,143.92,311.07,0.72,B
2019-08-01T07:00:00Z,11.01,8.03,1.63,103165.97,0.82,59.48,323.88,0.81,C
2019-08-01T08:00:00Z,10.39,7.55,1.69,103172.59,0.83,5.87,315.77,0.87,C
2019-08-01T09:00:00Z,10.48,7.41,1.92,103233.36,0.81,0,323.55,0.86,C
2019-08-01T10:00:00Z,9.74,7.78,1.75,100908.52,0.88,0,341.98,0.95,B
2019-08-01T11:00:00Z,9.86,8.13,1.96,96737.55,0.89,0,342.88,0.95,A
2019-08-01T12:00:00Z,9.63,8.37,2.25,96742.01,0.92,0,337.96,0.85,B
2019-08-01T13:00:00Z,9.61,8.49,2.49,100912.87,0.93,0,340,0.91,A
2019-08-01T14:00:00Z,9.29,8.47,2.51,96745.01,0.95,0,322.21,0.94,B
2019-08-01T15:00:00Z,9.07,8.42,2.23,100911.14,0.96,0,321.71,0.95,C
2019-08-01T16:00:00Z,9.03,8.35,1.89,103245.63,0.95,0,322.04,0.99,B
2019-08-01T17:00:00Z,9.21,8.38,1.8,103260.01,0.95,0,322.54,0.97,A
2019-08-01T18:00:00Z,9.08,8.08,1.68,103223.78,0.93,0,328.76,1,A
2019-08-01T19:00:00Z,8.86,7.78,1.55,103261.48,0.93,0,333.12,1,A
2019-08-01T20:00:00Z,8.47,7.49,1.43,100912.09,0.94,0,326.4,0.95,C
2019-08-01T21:00:00Z,8.43,7.48,1.45,96736.3,0.94,0,335.55,0.9,A
2019-08-01T22:00:00Z,9.05,8.3,1.94,96763.25,0.95,8.08,334.83,1,B
2019-08-01T23:00:00Z,9.56,8.7,2.07,96779.25,0.94,85.19,322.55,0.99,B
2019-08-02T00:00:00Z,10.64,8.08,2.29,96783.44,0.84,192.4,325.03,0.96,C
2019-08-02T01:00:00Z,10.61,7.48,2.91,96781.73,0.81,281.16,318.51,0.97,A
2019-08-02T02:00:00Z,11.27,6.97,3.12,96778.45,0.75,338.76,326.91,0.94,B
2019-08-02T03:00:00Z,11.5,6.8,3.18,103243.98,0.73,346.11,325.77,0.95,B
2019-08-02T04:00:00Z,11.34,6.52,2.86,103180.9,0.72,286.83,323.91,0.96,C
2019-08-02T05:00:00Z,11.51,6.48,2.46,103155.97,0.71,238.37,318.69,0.95,A
2019-08-02T06:00:00Z,10.84,6.46,2.12,103111.86,0.74,194.13,314.23,0.99,A
2019-08-02T07:00:00Z,10.97,7.14,1.34,103105.73,0.77,47.18,334.91,0.99,B
2019-08-02T08:00:00Z,10.67,6.74,1.59,103106.29,0.77,5.11,320.16,1,A
2019-08-02T09:00:00Z,10.77,6.55,1.82,103114.13,0.75,0,318.91,0.97,B
2019-08-02T10:00:00Z,10.02,6.68,3.07,103141.62,0.8,0,331.38,0.94,A
2019-08-02T11:00:00Z,9.99,6.63,3.33,103187.74,0.8,0,323.06,0.74,B
2019-08-02T12:00:00Z,9.73,6.44,3.3,103204.92,0.8,0,301.15,0.74,A
2019-08-02T13:00:00Z,9.77,6.35,3.17,103160.84,0.79,0,327.44,0.83,A
2019-08-02T14:00:00Z,9.66,6.31,3.35,103150.59,0.8,0,319.74,0.9,B
2019-08-02T15:00:00Z,9.28,6.23,3.69,103063.48,0.81,0,308.82,0.95,C
2019-08-02T16:00:00Z,9.51,6.14,3.85,103079.55,0.79,0,333.53,0.98,B
2019-08-02T17:00:00Z,9.59,6.1,4.07,103030.04,0.79,0,327.38,0.8,A
2019-08-02T18:00:00Z,9.42,6.46,3.98,103023.03,0.82,0,309.58,0.63,B
2019-08-02T19:00:00Z,9.58,6.63,3.98,103025.46,0.82,0,305.4,0.58,A
2019-08-02T20:00:00Z,9.58,7.1,3.96,103022.96,0.85,0,327.92,0.67,B
2019-08-02T21:00:00Z,9.63,7.26,4.04,103043.54,0.85,0,310.9,0.61,A
2019-08-02T22:00:00Z,9.86,7.52,3.69,103120.4,0.85,8.52,330.09,0.98,B
2019-08-02T23:00:00Z,10.24,8.1,3.74,103127.03,0.87,75.87,327.6,1,A
2019-08-03T00:00:00Z,11.35,8.67,3.91,103157.43,0.84,169.97,328.86,0.98,A
2019-08-03T01:00:00Z,11.24,8.73,5.08,103149.14,0.85,237.14,332.24,0.95,B
2019-08-03T02:00:00Z,11.95,8.99,5.3,103107.72,0.82,290.31,329.68,0.97,A
2019-08-03T03:00:00Z,12.18,8.99,5.4,103029.09,0.81,321.76,338.01,0.92,B
2019-08-03T04:00:00Z,12.38,8.87,5.35,102953.4,0.79,305.54,321.8,0.86,B
2019-08-03T05:00:00Z,12.56,8.63,4.84,102951.18,0.77,236.25,327.55,0.7,A
2019-08-03T06:00:00Z,11.65,8.64,3.85,102928.12,0.82,125.43,321.14,0.85,B
2019-08-03T07:00:00Z,11.51,8.66,3.4,102944.71,0.83,56.9,333.51,0.92,C
2019-08-03T08:00:00Z,10.94,8.68,3.33,102970.42,0.86,5.84,331.8,0.97,B
2019-08-03T09:00:00Z,11.04,8.86,3.54,103005.37,0.86,0,342.73,0.91,A
2019-08-03T10:00:00Z,10.79,8.95,3.24,103054.03,0.88,0,351.43,1,A
2019-08-03T11:00:00Z,10.25,8.91,3.14,103070.93,0.91,0,343.86,1,C
2019-08-03T12:00:00Z,9.68,8.56,2.87,103050.64,0.93,0,352.12,1,A
2019-08-03T13:00:00Z,9.32,8.37,2.66,103062.78,0.94,0,328.41,0.99,B
2019-08-03T14:00:00Z,9.2,7.94,2.15,103073.72,0.92,0,322.74,0.99,A
2019-08-03T15:00:00Z,9,7.52,2,103042.06,0.9,0,336.8,0.95,C
2019-08-03T16:00:00Z,8.91,7.38,1.69,103041.19,0.9,0,328.28,0.88,C
2019-08-03T17:00:00Z,8.99,7.26,1.36,103020.36,0.89,0,307.98,0.95,A
2019-08-03T18:00:00Z,8.87,7.17,1.13,103011.53,0.89,0,292.98,1,C
2019-08-03T19:00:00Z,8.24,6.95,0.84,102992.25,0.92,0,311.79,1,C
2019-08-03T20:00:00Z,7.89,6.93,0.73,103019.44,0.94,0,298.93,1,B
2019-08-03T21:00:00Z,7.73,6.99,0.83,103040.56,0.95,0,297.27,1,C
2019-08-03T22:00:00Z,8.35,7.59,1,103108.37,0.95,11.67,301.04,1,A
2019-08-03T23:00:00Z,9.14,8.32,1.02,103124.69,0.95,90.3,295.51,1,C
2019-08-04T00:00:00Z,10.5,8.07,1.19,103107.68,0.85,174.78,312.12,1,A
2019-08-04T01:00:00Z,10.55,7.76,1.53,103092.23,0.83,298.66,304.53,0.99,B
2019-08-04T02:00:00Z,11.2,7.04,1.55,103025.62,0.76,363.86,315.29,1,C
2019-08-04T03:00:00Z,11.48,6.89,1.33,102931.83,0.73,322.22,317.4,1,A
2019-08-04T04:00:00Z,11.45,6.86,0.93,102854.88,0.73,297.32,330.76,0.98,B
2019-08-04T05:00:00Z,11.49,6.8,0.59,102814.59,0.73,226.03,330.98,1,A
2019-08-04T06:00:00Z,10.89,6.72,0.21,102786.99,0.75,144.97,330.72,1,B
2019-08-04T07:00:00Z,10.81,6.79,0.8,102752.68,0.76,51.51,332.37,1,B
2019-08-04T08:00:00Z,10.38,6.78,1.32,102740.19,0.78,6.07,329.53,0.99,B
2019-08-04T09:00:00Z,10.16,6.75,1.61,102737.98,0.79,0,314.94,1,B
2019-08-04T10:00:00Z,9.73,7.06,2.11,102752.98,0.83,0,317.9,1,B
2019-08-04T11:00:00Z,9.47,6.87,2.33,102739.31,0.84,0,315.29,1,A
2019-08-04T12:00:00Z,9.22,6.84,2.52,102735.17,0.85,0,307.82,1,B
2019-08-04T13:00:00Z,9.29,6.84,2.71,102695.94,0.85,0,316.82,1,B
2019-08-04T14:00:00Z,9.01,6.74,2.92,102668.15,0.86,0,307.99,0.98,C
2019-08-04T15:00:00Z,8.96,6.49,2.93,102599.18,0.85,0,317.36,0.96,A
2019-08-04T16:00:00Z,9.05,6.45,2.94,102575.5,0.84,0,320.14,0.95,C
2019-08-04T17:00:00Z,8.83,6.43,2.86,102542.89,0.85,0,305.83,0.99,B
2019-08-04T18:00:00Z,8.86,6.36,2.8,102501.86,0.84,0,307.23,0.98,A
2019-08-04T19:00:00Z,8.67,6.32,2.81,102524.93,0.85,0,296.21,0.99,A
2019-08-04T20:00:00Z,8.6,6,2.98,102540.35,0.84,0,293.26,1,B
2019-08-04T21:00:00Z,8.4,5.88,3.25,102527.22,0.84,0,301.87,0.97,B
2019-08-04T22:00:00Z,8.68,5.64,3.6,102541.87,0.81,13.97,297.18,0.95,B
2019-08-04T23:00:00Z,9.34,5.63,3.8,102547.5,0.78,110.31,283.72,0.87,A
2019-08-05T00:00:00Z,11.34,5.12,4.07,102513.53,0.66,291.91,272.36,0.85,A
2019-08-05T01:00:00Z,11.65,4.96,4.53,102501.84,0.64,399.65,274.63,0.62,C
2019-08-05T02:00:00Z,12.65,4.96,4.56,102444.86,0.59,445.79,281.71,0.63,B
2019-08-05T03:00:00Z,13.5,5.32,4.29,102337.33,0.58,469.33,288.33,0.65,C
2019-08-05T04:00:00Z,13.76,5.15,3.77,102258.97,0.56,467.26,288.2,0.65,C
2019-08-05T05:00:00Z,13.8,4.88,3.62,102218.39,0.55,308.33,309.47,0.64,B
2019-08-05T06:00:00Z,12.8,5.22,3.67,102190.01,0.6,218.1,307.35,0.45,B
2019-08-05T07:00:00Z,12.77,4.74,4.11,102194.85,0.58,108.01,305.68,0.12,C
2019-08-05T08:00:00Z,11.37,4.8,4.68,102212.04,0.64,12.27,278.95,0.04,C
2019-08-05T09:00:00Z,11.07,4.8,5.1,102217.25,0.65,0,273.07,0.02,A
2019-08-05T10:00:00Z,9.76,4.91,5.42,102263.61,0.72,0,270.43,0,C
2019-08-05T11:00:00Z,9.28,4.63,5.3,102259.47,0.73,0,269.29,0,B
2019-08-05T12:00:00Z,9.15,4.39,5.45,102231.47,0.72,0,269.52,0,C
2019-08-05T13:00:00Z,9.13,4.26,5.9,102184.05,0.72,0,267.83,0.05,C
2019-08-05T14:00:00Z,9.12,3.96,6.4,102126.99,0.7,0,266.64,0.39,B
2019-08-05T15:00:00Z,8.97,3.49,6.51,102051.35,0.68,0,266.6,0.77,C
2019-08-05T16:00:00Z,8.95,3.39,6.6,102036.93,0.68,0,266.75,0.61,A
2019-08-05T17:00:00Z,8.82,3.42,6.65,101956.14,0.69,0,270.41,0.55,C
2019-08-05T18:00:00Z,8.83,3.51,6.73,101922.43,0.69,0,277.03,0.43,A
2019-08-05T19:00:00Z,8.88,3.6,6.75,101890.05,0.69,0,281.58,0.38,C
2019-08-05T20:00:00Z,8.94,3.62,6.83,101871.14,0.69,0,272.34,0.35,B
2019-08-05T21:00:00Z,8.86,3.64,6.98,101866.39,0.7,0,276.29,0.37,A
2019-08-05T22:00:00Z,8.92,3.97,7.45,101903.16,0.71,21.92,274.27,0.58,C
2019-08-05T23:00:00Z,9.19,4.35,6.86,101912.83,0.72,136.1,276.21,0.86,C
2019-08-06T00:00:00Z,10,4.91,7.04,101914.44,0.71,239.67,285.14,0.96,A
2019-08-06T01:00:00Z,10.21,5.25,6.68,101884.15,0.71,343.29,302.03,0.97,A
2019-08-06T02:00:00Z,11.34,5.62,6.54,101790.36,0.68,401.29,309.72,0.97,C
2019-08-06T03:00:00Z,12.29,5.81,6.65,101600.02,0.65,383.54,309.07,0.98,B
2019-08-06T04:00:00Z,12.15,5.83,7.36,101446.83,0.65,241.92,315.02,0.99,B
2019-08-06T05:00:00Z,12.55,5.72,7.68,101358.09,0.63,291.72,305.72,0.98,C
2019-08-06T06:00:00Z,11.99,5.64,7.86,101295.19,0.65,146.84,310.68,0.94,C
2019-08-06T07:00:00Z,12.35,5.44,7.88,101245.55,0.63,90.48,302.47,0.67,B
2019-08-06T08:00:00Z,12,5.48,7.63,101276.04,0.64,12.42,291.87,0.82,C
2019-08-06T09:00:00Z,12.04,5.76,7.05,101313.88,0.65,0,290.83,0.8,A
2019-08-06T10:00:00Z,10.88,5.77,7.49,101341.78,0.71,0,288.84,0.67,B
2019-08-06T11:00:00Z,10.7,5.73,7.49,101351.78,0.71,0,278.67,0.64,A
2019-08-06T12:00:00Z,10.55,5.78,7.3,101323.95,0.72,0,276.33,0.63,A
2019-08-06T13:00:00Z,10.65,5.72,7.1,101268.53,0.72,0,283.68,0.55,B
2019-08-06T14:00:00Z,10.67,5.6,6.87,101221.65,0.71,0,282.1,0.55,C
2019-08-06T15:00:00Z,10.62,5.53,6.39,101148,0.71,0,293.38,0.64,C
2019-08-06T16:00:00Z,10.63,5.35,5.8,101110.23,0.7,0,301.36,0.66,B
2019-08-06T17:00:00Z,10.64,5.22,5.26,101059.45,0.69,0,303.48,0.65,C
2019-08-06T18:00:00Z,10.31,5.17,4.74,101031.44,0.7,0,301.2,0.57,A
2019-08-06T19:00:00Z,10.1,5.12,4.11,101021.62,0.71,0,280.02,0.74,C
2019-08-06T20:00:00Z,9.8,5.03,3.77,101047.28,0.72,0,291.19,0.84,C
2019-08-06T21:00:00Z,9.58,5.04,3.72,101079.2,0.73,0,284.74,0.75,A
2019-08-06T22:00:00Z,9.14,5.33,2.91,101122.75,0.77,17.36,309.55,0.66,B
2019-08-06T23:00:00Z,9.41,5.52,3.63,101114.82,0.77,107.17,292.02,0.64,C
2019-08-07T00:00:00Z,10.31,5.49,3.69,101092.36,0.72,222.57,305.46,0.72,C
2019-08-07T01:00:00Z,10.4,5.51,3.81,101033.19,0.72,281.17,316.76,0.94,A
2019-08-07T02:00:00Z,10.66,5.71,3.59,100979.25,0.71,240.51,327.41,0.89,A
2019-08-07T03:00:00Z,11.34,5.89,3.27,100870.63,0.69,291.84,316.83,0.71,B
2019-08-07T04:00:00Z,11.54,6.25,3.03,100795.6,0.7,206.84,336.22,0.83,A
2019-08-07T05:00:00Z,11.74,6.67,2.49,100737.42,0.71,146.72,343.42,1,C
2019-08-07T06:00:00Z,10.82,6.84,0.86,100702.52,0.76,75.32,344.12,1,A
2019-08-07T07:00:00Z,10.75,7.07,0.72,100663.62,0.78,42.22,347.84,1,B
2019-08-07T08:00:00Z,10.09,7.17,0.67,100656.86,0.82,3.39,347.2,1,B
2019-08-07T09:00:00Z,10.12,7.36,1.11,100628.58,0.83,0,342.09,1,A
2019-08-07T10:00:00Z,9.75,7.2,1.84,100688.39,0.84,0,347.58,1,A
2019-08-07T11:00:00Z,9.32,7.68,2.5,100649.72,0.9,0,346.6,1,C
2019-08-07T12:00:00Z,9.34,7.71,2.81,100623.63,0.9,0,347.64,1,C
2019-08-07T13:00:00Z,9.27,7.83,2.41,100519.64,0.91,0,343.04,1,C
2019-08-07T14:00:00Z,9.08,7.89,1.59,100388.72,0.92,0,343.91,1,A
2019-08-07T15:00:00Z,8.67,7.83,1.26,100211.56,0.94,0,339.24,1,C
2019-08-07T16:00:00Z,8.68,7.79,1.28,100094.74,0.94,0,337.3,1,C
2019-08-07T17:00:00Z,8.58,7.47,1.39,100020.98,0.93,0,327.4,1,C
2019-08-07T18:00:00Z,7.7,6.84,2,99943.74,0.94,0,334.41,1,A
2019-08-07T19:00:00Z,7.72,6.7,2.24,99963.14,0.93,0,340.6,1,B
2019-08-07T20:00:00Z,7.47,5.94,2.13,99944.12,0.9,0,338.93,1,B
2019-08-07T21:00:00Z,7.32,5.48,2.88,99994.37,0.88,0,320.61,1,A
2019-08-07T22:00:00Z,7.68,5.97,4.84,100024.2,0.89,12.2,316.37,0.83,A
2019-08-07T23:00:00Z,8.68,6.07,5.08,100067.16,0.84,118.85,288.63,0.48,A
2019-08-08T00:00:00Z,10.05,5.2,6.42,100071.48,0.72,279.78,280.04,0.36,A
2019-08-08T01:00:00Z,10.02,4.99,6.63,100026.19,0.71,337.31,279.4,0.49,B
2019-08-08T02:00:00Z,10.63,4.2,6.82,99996.59,0.64,446.89,283.91,0.27,C
2019-08-08T03:00:00Z,11.39,3.02,6.81,99906.97,0.56,431.43,283.72,0.28,A
2019-08-08T04:00:00Z,11.7,2.59,6.94,99851.53,0.54,471.24,281.11,0.65,B
2019-08-08T05:00:00Z,11.75,2,6.49,99811.96,0.51,366.06,289.32,0.98,C
2019-08-08T06:00:00Z,10.88,2.77,5.8,99764.1,0.57,199.82,293.7,0.96,B
